local oaci iata tipo denominacion coordenadas latitud longitud elev uom_elev ref distancia_ref direccion_ref condicion control region fir uso trafico sna concesionado provincia inhab
"CPO SADO Aeródromo CAMPO DE MAYO 34°32' 4""S  58°40'19""W -58,672 -34,53433 24 Metros Estación San Miguel 3,5 ENE PRIVADO NOCONTROL RACE SAEF MIL Nacional NO NO BUENOS AIRES NO"
"CQN Aeródromo COSQUIN/SANTA MARÍA 31°17' 9""S  64°27'20""W -64,45555556 -31,28583333 700 Metros Cosquín 4,5 SSE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"CQZ Aeródromo CAÑADA QUIROZ 27°32'59""S  58°43' 3""W -58,7175 -27,54972222 55 Metros Corrientes 15 SE PRIVADO NOCONTROL RANO SARR CIVIL Nacional NO NO CORRIENTES NO"
"CRD Aeródromo CONCORDIA/AEROCLUB 31°18'14""S  58° 0'54""W -58,015 -31,30388889 90 Metros Concordia 10 N PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"CRR SARC CNQ Aeródromo CORRIENTES 27°26'44""S  58°45'43""W -58,76194444 -27,44555556 61,5 Metros Corrientes 7,5 E PUBLICO CONTROL RANE SARR CIVIL Internacional SI NO CORRIENTES NO"
"CRV SAVC CRD Aeródromo COMODORO RIVADAVIA/GRAL. E. MOSCONI 45°47' 7""S  67°27'56""W -67,46555556 -45,78527778 57,6 Metros Comodoro Rivadavia 11 N PUBLICO CONTROL RASU SAVF JOINT Internacional SI SI CHUBUT NO"
"CSA Aeródromo CALCHÍN/AEROCAMPO SERVICIOS AÉREOS 31°39'27""S  63°16'34""W -63,27608 -31,65737 202 Metros Calchín 5 E PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO CÓRDOBA NO"
"CSJ Aeródromo MORTEROS/CAMPO SAN JOSÉ 30°46'37""S  62° 0'53""W -62,01466 -30,77697 101 Metros Morteros 6 SO PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO CÓRDOBA NO"
"CSP Aeródromo CAPITÁN SARMIENTO/SAN PATRICIO 34° 2'25""S  59°41'40""W -59,69444444 -34,04027778 45 Metros Capitán Sarmiento 16,7 NNE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"CSQ Aeródromo CAPITÁN SARMIENTO/QUEBRACHO HERRADO 34° 9'22""S  59°52'24""W -59,87336 -34,15622 52 Metros Capitán Sarmiento 8 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"CSR Aeródromo CARLOS CASARES 35°37'47""S  61°23'38""W -61,39401 -35,6298 80 Metros Carlos Casares 2 O PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"CSU Aeródromo CHAJARI/SUR 30°48' 8""S  58° 0'51""W -58,01428056 -30,80216944 69 Metros Chajarí 5 SSW PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"CTA Aeródromo COPETONAS 38°44'37""S  60°33'12""W -60,55343 -38,74354 51 Metros Copetonas 9 OSO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"CTP Aeródromo CATRILO/ESTABLECIMIENTO LA MARIA PILAR 36°29'19""S  63°25'59""W -63,43305556 -36,48861111 125 Metros Catrilo 9 S PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO LA PAMPA NO"
"CTS Aeródromo CAPITÁN SARMIENTO 34° 9'52""S  59°43'53""W -59,73148 -34,16435 49 Metros Capitán Sarmiento 3 E PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"CUA Aeródromo RÍO CUARTO/AEROCLUB 33° 9'38""S  64°20'14""W -64,33722222 -33,16055556 424 Metros Río Cuarto 4 SSE PUBLICO NOCONTROL RANO SACF Nacional NO NO CÓRDOBA NO"
"CUM SACC LCM Aeródromo LA CUMBRE 31° 0'21""S  64°31'56""W -64,5321 -31,00589 1138 Metros La Cumbre 4,5 SO PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"CUT SAZW CUT Aeródromo CUTRAL-CO 38°56'23""S  69°15'54""W -69,265 -38,93972222 650 Metros Cutral Có 2 OSO PUBLICO AERADIO RACE SAEF CIVIL Nacional SI NO NEUQUÉN NO"
"CVV Aeródromo VILLA VALERIA 34°21'23""S  64°54' 4""W -64,90111111 -34,35638889 290 Metros Villa Valeria 2 SE PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO CÓRDOBA NO"
"CZU Aeródromo CURUZÚ CUATIÁ/AEROCLUB 29°46'44""S  58° 5'49""W -58,09694444 -29,77888889 80 Metros Curuzú Cuatiá 1,5 NO PUBLICO NOCONTROL RANE SARR CIVIL Nacional NO NO CORRIENTES NO"
"DAR Aeródromo DARREGUEIRA 37°42'44""S  63° 9'45""W -63,16253 -37,7122 198 Metros Darregueira 1,5 SSO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"DFR Aeródromo DAIREAUX/FUMIGACIONES RODRIGUEZ 36°35'27""S  61°46'30""W -61,77504 -36,59076 113 Metros Daireaux 2 ONO PUBLICO NOCONTROL RACE SAEF AEROAPP Nacional NO NO BUENOS AIRES NO"
"DIA SAAC COC Aeródromo CONCORDIA/COMODORO PIERRESTEGUI 31°17'49""S  57°59'48""W -57,99666667 -31,29694444 34 Metros Concordia 12 N PUBLICO CONTROL RACE SAEF CIVIL Nacional SI NO ENTRE RÍOS NO"
"DIL SAZT TDL Aeródromo TANDIL/HÉROES DE MALVINAS 37°14' 4""S  59°13'43""W -59,22858611 -37,23437778 175 Metros Tandil 13 NO PUBLICO CONTROL RACE SAEF Nacional SI NO BUENOS AIRES NO"
"DIO Aeródromo TANDIL/COMANDANTE EDUARDO A. OLIVERO 37°20'48""S  58°58'58""W -58,98268 -37,34678 193 Metros Tandil 15 ESE PUBLICO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"DOF Aeródromo MARTINEZ DE HOZ/FUMIGACIONES ORTEGA 35°16'41""S  61°33'13""W -61,55366 -35,27799 89 Metros Coronel Martinez de Hoz 8 ENE PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO BUENOS AIRES NO"
"DOL SAZD Aeródromo DOLORES 36°19'12""S  57°43'14""W -57,72055556 -36,32 10 Metros Dolores 4 O PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"DOP Aeródromo MENDOZA/LA PUNTILLA 32°57'45""S  68°52'26""W -68,87395 -32,96254 942 Metros Ap. El Plumerillo 8,5 SO PUBLICO NOCONTROL RANO SAMF Nacional NO NO MENDOZA NO"
"DOR Aeródromo CORONEL DORREGO 38°44'28""S  61°15'21""W -61,25583333 -38,74111111 120 Metros Coronel Dorrego 2 SE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"DOZ SAME MDZ Aeródromo MENDOZA/EL PLUMERILLO 32°49'54""S  68°47'34""W -68,79277778 -32,83166667 704 Metros Mendoza 8 NE PUBLICO CONTROL RANO SAMF Internacional SI SI MENDOZA NO"
"DRA Aeródromo SAAVEDRA 37°44'59""S  62°20' 2""W -62,33392 -37,74961 317 Metros Saavedra 3 NNE PUBLICO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"DRX Aeródromo DAIREAUX 36°34'58""S  61°47' 3""W -61,78416667 -36,58277778 116 Metros Daireaux 3,5 O PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"DRY SAVY PMY Aeródromo PUERTO MADRYN/EL TEHUELCHE 42°45'33""S  65° 6'10""W -65,10277778 -42,75916667 130 Metros Puerto Madryn 5,3 ONO PUBLICO CONTROL RASU SAVF Nacional SI SI CHUBUT NO"
"DTE Aeródromo DIAMANTE 32° 0'58""S  60°34'60""W -60,58329 -32,01621 75 Metros Diamante 4,5 NNE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"EAU SAWO Aeródromo USHUAIA/EST. AERONAVAL 54°49'22""S  68°18'15""W -68,30416667 -54,82277778 6 Metros Ushuaia 1 S PRIVADO NOCONTROL RASU SAVF Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"EBF Aeródromo ESPERANZA/ANIBAL BRIZI 31°24'20""S  60°53'58""W -60,89944444 -31,40555556 39 Metros Esperanza 1,5 N PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO SANTA FÉ NO"
"ECA SAWC FTE Aeródromo EL CALAFATE 50°16'48""S  72° 3'11""W -72,05305556 -50,28 204 Metros El Calafate 16,6 ENE PUBLICO CONTROL RASU SAVF CIVIL Nacional SI SI SANTA CRUZ NO"
"ECX Aeródromo EDUARDO CASTEX 35°52'56""S  64°16'30""W -64,275 -35,88222222 183 Metros Eduardo Castex 4,5 NE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO LA PAMPA NO"
"EDO SACD Aeródromo CORONEL OLMEDO 31°29'12""S  64° 8'27""W -64,14083 -31,48679 432 Metros Coronel Olmedo 1,2 S PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"EGO Aeródromo LAS PAREJAS/EL GAUCHO 32°37'46""S  61°32'40""W -61,54444444 -32,62944444 105 Metros Las Parejas 6 NNO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO SANTA FÉ NO"
"ELC Aeródromo VEINTICINCO DE MAYO/ESTANCIA LA CRIOLLA 35°32'12""S  60° 7'45""W -60,12916667 -35,53666667 48 Metros 25 de Mayo 12 SE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"ELD SATD ELO Aeródromo ELDORADO 26°23'49""S  54°34'29""W -54,57472222 -26,39694444 209 Metros Eldorado 5 NE PUBLICO AERADIO RANE SARR CIVIL Nacional NO NO MISIONES NO"
"ELL Aeródromo MAR DEL SUR/EA. LUCILA 38°18'31""S  58° 6'18""W -58,105 -38,30861111 22 Metros Mar del Sur 5 SE PRIVADO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"ELP Aeródromo SANTA ROSA/EL PAMPERO 36°35'50""S  64°11'12""W -64,18672 -36,59712 178 Metros Santa Rosa 10 NE PUBLICO NOCONTROL RACE SAEF Nacional NO NO LA PAMPA NO"
"ELZ Aeródromo ELIZALDE 34°58'30""S  57°57'45""W -57,9625 -34,975 7 Metros Rufino de Elizalde 2 SSO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"EMA SAVD EMX Aeródromo EL MAITÉN 42° 1'48""S  71°10'15""W -71,17083333 -42,03 718 Metros El Maitén 3 N PUBLICO AERADIO RASU SAVF CIVIL Nacional NO NO CHUBUT NO"
"EML Aeródromo CORONEL BRANDSEN/EL MANANTIAL 35°11'40""S  58°21'36""W -58,35994 -35,19441 15 Metros Coronel Brandsen 12,5 OSO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"ENO SADJ Aeródromo MARIANO MORENO 34°33'36""S  58°47'23""W -58,78972222 -34,56 32 Metros José C. Paz 7 S PUBLICO CONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"ENV Aeródromo RIACHUELO/NUEVA VALENCIA 27°35'15""S  58°49' 8""W -58,819 -27,58744 57 Metros Corrientes 13,5 S PRIVADO NOCONTROL RANE SARR Nacional NO NO CORRIENTES NO"
"EPZ Aeródromo ESPERANZA 31°28'24""S  60°50'43""W -60,84527778 -31,47333333 38 Metros Esperanza 8 E PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO SANTA FÉ NO"
"ERE SANW CRR Aeródromo CERES 29°52'18""S  61°55'37""W -61,92696 -29,87161 87 Metros Ceres 0,7 NE PUBLICO AERADIO RANO SACF CIVIL Nacional NO NO SANTA FÉ NO"
"ERT Aeródromo VILLA MERCEDES/EA. DON ROBERTO 34° 0' 4""S  65°21'60""W -65,36657 -34,0011 436 Metros Villa Mercedes 37 SSE PRIVADO NOCONTROL RANO SAMF Nacional NO NO SAN LUIS NO"
"ESN Aeródromo ESQUINA 30° 2'51""S  59°32' 7""W -59,53521 -30,04762 39 Metros Esquina 4 S PUBLICO NOCONTROL RANE SARR CIVIL Nacional NO NO CORRIENTES NO"
"ESQ SAVE EQS Aeródromo ESQUEL/BRIGADIER GENERAL ANTONIO PARODI 42°54'14""S  71° 8' 8""W -71,13554 -42,90381 799 Metros Esquel 12 ESE PUBLICO CONTROL RASU SAVF CIVIL Nacional SI SI CHUBUT NO"
"ESR Aeródromo EL ESPINILLO/ESTANCIA SAN RAFAEL 25° 2'36""S  58°35'29""W -58,59132 -25,04338 88 Metros El Espinillo 8 SE PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO FORMOSA NO"
"ETB Aeródromo EL TREBOL 32°12'58""S  61°42'59""W -61,71634 -32,2162 92 Metros El Trebol 5 O PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO SANTA FÉ NO"
"EVC Aeródromo GDOR. VALENTIN VIRASORO/EA. VILLA CORINA 28° 2'28""S  56° 4'16""W -56,07106 -28,04099 123 Metros Gobernador Valentín Virasoro 5 O PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO CORRIENTES NO"
"EZA Aeródromo LOS CONQUISTADORES/BUENA ESPERANZA 30°31'14""S  58°23'59""W -58,39961 -30,52042 75 Metros Los Conquistadores 8 NE PRIVADO NOCONTROL RANE SAEF Nacional NO NO ENTRE RÍOS NO"
"EZE SAEZ EZE Aeródromo EZEIZA/MINISTRO PISTARINI 34°49'20""S  58°32' 9""W -58,53583333 -34,82222222 20,5 Metros Capital Federal 22 SSO PUBLICO CONTROL RACE SAEF CIVIL Internacional SI SI BUENOS AIRES NO"
"EZP Aeródromo EZPELETA 34°44'47""S  58°12'12""W -58,20333333 -34,74638889 3 Metros Ezpeleta 3 ENE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"FAE Aeródromo FIRMAT/AEROCLUB 33°25'45""S  61°30'40""W -61,51124 -33,42909 105 Metros Firmat 3 NO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO SANTA FÉ NO"
"FAG Aeródromo FEDERAL/LA ANGELITA 30°51' 8""S  58°42'24""W -58,70666667 -30,85222222 70 Metros Federal 13 NNE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"FDD Aeródromo FORTÍN DRAGONES/EL DESAFÍO 23°14'33""S  63°19'23""W -63,32305556 -23,2425 244 Metros Dragones 2 NE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO SALTA NO"
"FDO SADF FDO Aeródromo SAN FERNANDO 34°27'16""S  58°35'27""W -58,59091 -34,45454 3 Metros San Fernando 2 SO PUBLICO CONTROL RACE SAEF Internacional SI SI BUENOS AIRES NO"
"FIM Aeródromo FIRMAT 33°28' 5""S  61°30' 4""W -61,50111111 -33,46805556 105 Metros Firmat 1,7 SO PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO SANTA FÉ NO"
"FLO Aeródromo LAS FLORES 36° 3'59""S  59° 6' 2""W -59,10055556 -36,06638889 34 Metros Las Flores 5 S PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"FMA SACA Aeródromo CÓRDOBA/CAPITÁN D. OMAR DARIO GELARDI 31°26'31""S  64°15'30""W -64,25847 -31,44195 486 Metros Córdoba 7 SO PUBLICO AERADIO RANO SACF MIL Nacional NO NO CÓRDOBA NO"
"FOR Aeródromo FORMOSA/AEROCLUB 26°18' 5""S  58°17'54""W -58,29833333 -26,30138889 70 Metros Formosa 15 SO PUBLICO AERADIO RANE SARR CIVIL Nacional NO NO FORMOSA NO"
"FRA Aeródromo SAN FRANCISCO 31°24'47""S  62° 7'59""W -62,13305556 -31,41305556 114 Metros San Francisco 5 ONO PUBLICO NOCONTROL RANO SACF Nacional NO NO CÓRDOBA NO"
"FRO Aeródromo ROSARIO DE LA FRONTERA 25°49'34""S  64°57'48""W -64,96323 -25,82616 837 Metros Rosario de la Frontera 3,6 S PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO SALTA NO"
"FRS Aeródromo FRÍAS 28°37'43""S  65° 6'48""W -65,11333333 -28,62861111 330 Metros Frías 2 NE PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO SANTIAGO DEL ESTERO NO"
"FSA SARF FMA Aeródromo FORMOSA 26°12'46""S  58°13'41""W -58,22805556 -26,21277778 59 Metros Formosa 7 S PUBLICO CONTROL RANE SARR CIVIL Internacional SI SI FORMOSA NO"
"FUN Aeródromo DEAN FUNES 30°22'46""S  64°22'47""W -64,37973 -30,37934 689 Metros Dean Funes 4,5 NNO PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"FVA Aeródromo FLORENCIO VARELA/EL PÁJARO 34°49'36""S  58°19' 0""W -58,31666667 -34,82666667 16 Metros Florencio Varela 3,5 SO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GAA Aeródromo GUALEGUAY/AGROAEREO GUALEGUAY 33° 2'18""S  59°26'24""W -59,43992 -33,03832 16 Metros Gualeguay 17 NO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"GAI Aeródromo GANCEDO/AGROAIRE 27°29'41""S  61°39'32""W -61,65877 -27,49486 115 Metros Gancedo 1 SE PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CHACO NO"
"GAL SAWG RGL Aeródromo RÍO GALLEGOS/PILOTO CIVIL NORBERTO FERNANDEZ 51°36'32""S  69°18'44""W -69,31217 -51,60881 19 Metros Río Gallegos 4,5 OSO PUBLICO CONTROL RASU SAVF Internacional SI SI SANTA CRUZ NO"
"GAR Aeródromo GENERAL ALVEAR 35°58'44""S  59°54'25""W -59,90699 -35,97895 50 Metros General Alvear 11,5 NE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GAS Aeródromo GENERAL VILLEGAS 34°59'46""S  62°59'56""W -62,99883 -34,99615 117 Metros General Villegas 4,5 NNE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GBE Aeródromo GENERAL BELGRANO 35°45' 7""S  58°27'48""W -58,46327 -35,75191 12 Metros General Belgrano 3 E PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GBL Aeródromo SALTA/GENERAL BELGRANO 24°44'45""S  65°25' 8""W -65,41888889 -24,74583333 1261 Metros Salta 3 N PUBLICO NOCONTROL RANO SACF Nacional NO NO SALTA NO"
"GCR Aeródromo GOBERNADOR CRESPO/AEROCLUB 30°23'14""S  60°22' 9""W -60,36916667 -30,38722222 52 Metros Gobernador Crespo 4,5 SE PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO SANTA FÉ NO"
"GDH Aeródromo GENERAL DEHEZA 32°44'42""S  63°47'46""W -63,79611111 -32,745 274 Metros General Deheza 0,3 NE PUBLICO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"GDO Aeródromo GANCEDO/PULVERIZACIONES.M.H. 27°28'42""S  61°38'40""W -61,64441 -27,47845 97 Metros Gancedo 3 E PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO CHACO NO"
"GEP Aeródromo GUALEGUAYCHÚ/EL POTRERO 32°58'29""S  58°15'14""W -58,25388889 -32,97472222 27 Metros Gualeguaychú 25 ONO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"GES SAZV VLG Aeródromo VILLA GESELL 37°14' 4""S  57° 1'26""W -57,02388889 -37,23444444 10 Metros Villa Gesell 3 O PUBLICO AERADIO RACE SAEF Nacional SI NO BUENOS AIRES NO"
"GEZ Aeródromo GENERAL RODRIGUEZ/EAA 34°40'49""S  59° 2' 9""W -59,03583333 -34,68027778 28 Metros General Rodriguez 10 SE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GIL Aeródromo SAN ANDRÉS DE GILES 34°28'13""S  59°25'29""W -59,42472222 -34,47027778 51 Metros San Andrés de Giles 3 SE PUBLICO NOCONTROL RACE SAEF Nacional NO NO BUENOS AIRES NO"
"GIT Aeródromo GOYA/ITALAVIATION 29° 9'31""S  59°10'46""W -59,17949 -29,15852 64 Metros Goya 7 E PRIVADO NOCONTROL RANE SARR AEROAPP Nacional NO NO CORRIENTES NO"
"GLH Aeródromo GENERAL LAS HERAS 34°55'14""S  58°54'59""W -58,91638889 -34,92055556 35 Metros General Las Heras 3 E PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GLM Aeródromo GUALEGUAYCHÚ/BLM CABAÑAS 32°58'39""S  58°31'20""W -58,52222222 -32,9775 7,17 Metros Gualeguaychú 2,2 OSO PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"GLP Aeródromo GUALEGUAYCHÚ/EA. LA PROVIDENCIA 32°56'29""S  58°33'53""W -58,56483 -32,9414 20 Metros Gualeguaychú 8 N PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"GNA SAMA Aeródromo GENERAL ALVEAR 35° 3'34""S  67°41'35""W -67,69319 -35,05939 454 Metros General Alvear 7,5 S PUBLICO NOCONTROL RANO SAMF CIVIL Nacional NO NO MENDOZA NO"
"GNR SAHR GNR Aeródromo GENERAL ROCA/DR. ARTURO HUMBERTO ILLIA 39° 0' 0""S  67°37'11""W -67,61972222 -39 260 Metros General Roca 4,8 NO PUBLICO AERADIO RACE SAEF CIVIL Nacional SI NO RÍO NEGRO NO"
"GNV Aeródromo GENERAL VIAMONTE/LOS TOLDOS 34°58'38""S  61° 1'15""W -61,02083333 -34,97722222 72 Metros General Viamonte 3,1 NE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GOC Aeródromo GOBERNADOR CASTRO/EL GIRASOL 33°40' 7""S  59°50' 3""W -59,83415 -33,66857 28 Metros Gobernador Castro 4 SE PRIVADO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GOM Aeródromo CAÑADA DE GÓMEZ 32°48'32""S  61°21'57""W -61,36579 -32,80887 82 Metros Cañada de Gómez 1,5 E PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO SANTA FÉ NO"
"GOR SACT Aeródromo GOBERNADOR GORDILLO/CHAMICAL 30°20'39""S  66°17'39""W -66,29403 -30,34416 458 Metros El Chamical 2 E PUBLICO AERADIO RANO SACF CIVIL Nacional NO NO LA RIOJA NO"
"GOY SATG OYA Aeródromo GOYA 29° 6'21""S  59°13' 7""W -59,21874 -29,10595 39 Metros Goya 6 NE PUBLICO CONTROL RANE SARR CIVIL Nacional NO NO CORRIENTES NO"
"GOZ Aeródromo GÓMEZ 35° 5'44""S  58° 5' 9""W -58,0858 -35,09556 19 Metros Gómez 8 SE PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GPF Aeródromo GENERAL PICO/CEREALES ANAHÍ RUCA 35°40'25""S  63°43' 5""W -63,71805556 -35,67361111 139 Metros General Pico 3 E PRIVADO NOCONTROL RACE SAEF AEROAPP Nacional NO NO LA PAMPA NO"
"GPI SAZG GPO Aeródromo GENERAL PICO 35°41'41""S  63°45'32""W -63,75888889 -35,69472222 140 Metros General Pico 3,5 SO PUBLICO AERADIO RACE SAEF CIVIL Nacional SI SI LA PAMPA NO"
"GPK Aeródromo GENERAL PINEDO/KALBERMATTER 27°15'37""S  61°28'28""W -61,47444444 -27,26027778 101 Metros General Pinedo 20 NO PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO CHACO NO"
"GPO Aeródromo GENERAL PINEDO 27°20'38""S  61°16'29""W -61,27484 -27,34401 91 Metros General Pinedo 2 E PUBLICO NOCONTROL RANE SARR CIVIL Nacional NO NO CHACO NO"
"GRA SAWE RGA Aeródromo RÍO GRANDE 53°46'39""S  67°44'58""W -67,74952 -53,7776 20 Metros Río Grande 9 NO PUBLICO CONTROL RASU SAVF Internacional SI SI TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"GRE SAWR GGS Aeródromo GOBERNADOR GREGORES 48°46'60""S  70° 9'44""W -70,16222222 -48,78333333 356 Metros Gobernador Gregores 5 E PUBLICO AERADIO RASU SAVF CIVIL Nacional NO NO SANTA CRUZ NO"
"GRZ Aeródromo GENERAL RODRIGUEZ 34°34'58""S  59° 0' 2""W -59,00055556 -34,58277778 28 Metros General Rodriguez 10 SE PRIVADO NOCONTROL RACE SAEF ULM Nacional NO NO BUENOS AIRES NO"
"GSE Aeródromo GUAVIRAVÍ/EA. SANTA ELISA 29°18'16""S  56°52'52""W -56,88124 -29,30444 63 Metros Guaviraví 8,7 NO PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO CORRIENTES NO"
"GTE Aeródromo GUATRACHE 37°42'19""S  63°33'25""W -63,55708 -37,70516 175 Metros Guatrache 3 SSO PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO LA PAMPA NO"
"GUA SAAG GHU Aeródromo GUALEGUAYCHÚ 33° 0'20""S  58°36'46""W -58,61277778 -33,00555556 23 Metros Gualeguaychú 8 O PUBLICO CONTROL RACE SAEF CIVIL Nacional NO NO ENTRE RÍOS NO"
"GVA Aeródromo GENERAL ALVEAR/AEROCLUB 34°58'11""S  67°43'27""W -67,72416667 -34,96972222 466 Metros General Alvear 4 O PRIVADO NOCONTROL RANO SAMF CIVIL Nacional NO NO MENDOZA NO"
"GVZ Aeródromo GONZALEZ CHAVES 38° 1'59""S  60° 8' 2""W -60,13388889 -38,03305556 194 Metros Adolfo Gonzalez Cháves 2,5 O PUBLICO NOCONTROL RACE SAEF CIVIL Nacional NO NO BUENOS AIRES NO"
"GYA Aeródromo GOYA/AEROCLUB 29°10'11""S  59°14'49""W -59,24699 -29,16975 38 Metros Goya 1,5 SE PRIVADO NOCONTROL RANE SARR CIVIL Nacional NO NO CORRIENTES NO"
"GYT Aeródromo GOBERNADOR GARMENDIA/AGRO SERVICIO YORIS 26°34'45""S  64°31'43""W -64,52869 -26,57916 318 Metros Gobernador Garmendia 3 E PRIVADO NOCONTROL RANO SACF AEROAPP Nacional NO NO TUCUMÁN NO"
"HAB Helipuerto HELIPLATAFORMA AM1 52°31' 9""S  68°23' 9""W -68,385833 -52,519167 30 Metros Estrecho de Magallanes 0 Lindando PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
"HAC Helipuerto ALPA CORRAL/JUAN Y LUCI 32°41'24""S  64°42'60""W -64,716543 -32,689893 733 Metros Alpa Corral 0 SO PRIVADO NOCONTROL RANO SACF CIVIL Nacional NO NO CÓRDOBA NO"
"HAD Helipuerto HELIPLATAFORMA AM2 52°32'56""S  68°18'45""W -68,3125 -52,548889 44 Metros Estrecho de Magallanes 0 Lindando PRIVADO NOCONTROL RASU SAVF CIVIL Nacional NO NO TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR NO"
